CSI_DATA,STA,DC:8E:8D:F5:50:33,-50,11,1,7,1,0,1,0,1,0,0,-96,0,11,2,72778,0,138,0,0,0.26157,612,[-118 32 8 0 0 0 0 0 0 0 0 0 -4 17 -4 20 -3 21 -2 22 -1 23 -1 22 0 20 1 17 1 14 1 10 0 7 -1 3 -3 -2 -4 -5 -6 -9 -9 -12 -11 -14 -13 -15 -14 -16 -14 -16 -15 -15 -15 -14 -14 -13 -12 -11 -10 -9 -7 -8 0 0 0 -4 3 -2 6 -1 10 -1 12 1 15 1 17 1 18 2 19 1 18 1 17 1 15 1 12 1 9 2 7 2 3 3 0 4 -4 4 -7 5 -10 5 -13 6 -13 6 -15 6 -15 5 -15 4 -14 4 0 0 0 0 0 0 0 0 0 0 ],1775324308.874357
CSI_DATA,STA,DC:8E:8D:F5:50:33,-49,11,1,6,1,0,1,1,1,0,0,-96,1,11,2,174453,0,138,0,0,0.362576,612,[-118 32 8 0 0 0 0 0 0 0 0 0 1 20 2 23 4 24 5 25 6 24 6 24 7 21 6 18 6 15 5 11 2 7 0 3 -3 -1 -6 -4 -9 -7 -12 -10 -15 -12 -18 -13 -19 -13 -20 -13 -20 -13 -20 -11 -18 -10 -16 -8 -14 -7 -9 -6 0 0 -2 -4 3 -3 6 -3 11 -3 14 -3 16 -3 18 -3 20 -3 21 -4 20 -4 19 -3 16 -3 14 -2 11 -1 7 0 4 2 1 4 -4 5 -7 6 -10 7 -12 8 -13 9 -14 9 -15 9 -15 8 -14 7 0 0 0 0 0 0 0 0 0 0 ],1775324308.9750533
CSI_DATA,STA,DC:8E:8D:F5:50:33,-49,11,1,6,1,0,1,1,1,0,0,-96,1,11,2,279970,0,138,0,0,0.467938,612,[-118 32 8 0 0 0 0 0 0 0 0 0 -6 17 -7 19 -6 21 -5 22 -4 22 -4 21 -3 20 -2 17 -2 14 -1 11 -1 7 -1 3 -2 -2 -3 -6 -5 -10 -7 -13 -8 -15 -10 -17 -10 -18 -11 -18 -11 -18 -11 -17 -11 -16 -10 -13 -8 -11 -5 -9 0 0 0 -4 3 -1 6 1 9 2 12 4 14 5 15 6 17 7 18 7 17 6 16 6 14 5 11 5 8 4 5 4 1 4 -1 3 -5 3 -9 2 -11 2 -14 1 -14 1 -16 0 -16 0 -16 -1 -15 -1 0 0 0 0 0 0 0 0 0 0 ],1775324309.0804894
CSI_DATA,STA,DC:8E:8D:F5:50:33,-49,11,1,5,1,0,1,1,1,0,0,-96,1,11,2,381619,0,138,0,0,0.569583,612,[-118 32 8 0 0 0 0 0 0 0 0 0 -20 -5 -23 -4 -25 -4 -26 -3 -26 -2 -25 -1 -23 0 -20 0 -17 1 -13 1 -8 0 -4 -1 1 -3 5 -5 9 -7 12 -9 14 -11 16 -13 17 -14 18 -15 17 -16 16 -15 14 -14 12 -13 10 -11 8 -7 0 0 3 -1 1 4 -1 7 -2 10 -4 14 -4 17 -4 18 -5 20 -5 20 -4 19 -4 18 -4 16 -4 14 -4 10 -4 7 -5 3 -5 -1 -5 -5 -5 -8 -5 -11 -5 -14 -5 -16 -4 -17 -4 -17 -3 -17 -2 -16 0 0 0 0 0 0 0 0 0 0 ],1775324309.1821394
CSI_DATA,STA,DC:8E:8D:F5:50:33,-50,11,1,5,1,0,1,1,1,0,0,-96,1,11,2,487486,0,138,0,0,0.675446,612,[-118 32 8 0 0 0 0 0 0 0 0 0 4 -17 3 -13 1 -8 1 -3 1 2 1 6 2 11 3 15 5 18 7 20 8 21 10 22 11 22 12 20 12 18 11 15 9 12 6 9 4 6 0 3 -4 0 -8 -2 -11 -4 -15 -5 -18 -6 -20 -6 0 0 -22 -6 -22 -5 -22 -4 -19 -3 -17 -3 -14 -3 -10 -3 -6 -3 -2 -4 2 -5 6 -6 10 -7 12 -8 15 -9 16 -10 16 -10 17 -10 16 -9 15 -8 13 -6 11 -4 9 -3 6 -1 3 2 1 4 -2 6 0 0 0 0 0 0 0 0 0 0 ],1775324309.2878327
CSI_DATA,STA,DC:8E:8D:F5:50:33,-48,11,1,4,1,0,1,1,1,0,0,-96,1,11,2,590577,0,138,0,0,0.778873,612,[-118 32 8 0 0 0 0 0 0 0 0 0 12 -13 14 -15 14 -16 14 -17 13 -18 12 -18 10 -17 9 -15 6 -13 5 -10 3 -6 2 -3 0 1 0 5 -1 9 -1 12 0 16 0 18 0 19 0 20 1 20 2 19 2 17 2 15 1 12 0 9 0 0 -2 2 -4 -2 -6 -4 -8 -7 -9 -10 -11 -11 -12 -13 -12 -14 -14 -14 -13 -14 -12 -13 -10 -12 -8 -10 -6 -9 -4 -7 -1 -5 2 -3 5 -1 8 0 10 2 12 3 13 4 13 5 13 6 13 6 12 6 0 0 0 0 0 0 0 0 0 0 ],1775324309.391683
CSI_DATA,STA,DC:8E:8D:F5:50:33,-48,11,1,4,1,0,1,1,1,0,0,-96,1,11,2,695581,0,138,0,0,0.883583,612,[-118 32 8 0 0 0 0 0 0 0 0 0 2 19 2 14 1 8 -1 3 -3 -2 -5 -7 -8 -11 -11 -15 -15 -17 -18 -19 -20 -19 -22 -19 -22 -18 -23 -16 -21 -14 -19 -12 -16 -9 -12 -7 -8 -5 -3 -4 2 -2 7 -2 12 -3 17 -3 20 -3 22 -4 0 0 24 -6 24 -7 22 -7 20 -7 17 -6 13 -4 10 -2 6 0 3 3 -1 6 -4 8 -7 12 -10 14 -11 16 -12 17 -13 18 -13 18 -13 17 -12 15 -11 13 -10 9 -8 6 -7 3 -5 -1 -4 -4 -3 -7 0 0 0 0 0 0 0 0 0 0 ],1775324309.496545
CSI_DATA,STA,DC:8E:8D:F5:50:33,-48,11,1,4,1,0,1,1,1,0,0,-96,1,11,2,798416,0,138,0,0,0.986401,612,[-118 32 8 0 0 0 0 0 0 0 0 0 -13 15 -14 18 -14 20 -14 21 -13 21 -12 21 -10 20 -8 17 -7 15 -4 11 -3 6 -2 2 -2 -3 -2 -7 -2 -11 -2 -16 -4 -19 -4 -21 -5 -22 -5 -23 -6 -23 -7 -21 -7 -20 -6 -17 -5 -14 -3 -11 0 0 1 -4 3 0 6 3 9 5 11 8 13 10 14 11 15 12 16 12 16 12 15 11 13 10 10 8 7 7 5 6 1 5 -3 3 -6 1 -10 0 -12 -1 -14 -2 -15 -3 -17 -4 -17 -5 -17 -5 -15 -5 0 0 0 0 0 0 0 0 0 0 ],1775324309.5991266
CSI_DATA,STA,DC:8E:8D:F5:50:33,-49,11,1,4,1,0,1,1,1,0,0,-96,1,11,2,902932,0,138,0,0,1.09119,612,[-118 32 8 0 0 0 0 0 0 0 0 0 14 -6 10 -5 7 -4 3 -1 -1 2 -5 5 -8 8 -10 11 -11 14 -12 17 -12 19 -11 20 -10 21 -9 20 -7 19 -6 17 -4 14 -4 10 -3 6 -3 2 -3 -2 -4 -6 -5 -11 -6 -13 -7 -16 -8 -18 0 0 -10 -19 -11 -19 -11 -17 -10 -16 -8 -14 -7 -11 -4 -9 -2 -6 1 -3 5 -1 8 1 11 2 13 3 15 4 17 5 17 6 17 5 16 6 15 6 12 5 10 4 7 4 4 4 0 3 -3 3 -6 3 0 0 0 0 0 0 0 0 0 0 ],1775324309.7037926
CSI_DATA,STA,DC:8E:8D:F5:50:33,-47,11,1,4,1,0,1,1,1,0,0,-97,2,11,2,973889,0,159,0,0,1.16197,612,[-97 112 9 0 0 0 0 0 0 0 0 0 11 12 8 8 5 5 1 2 -3 -1 -8 -2 -12 -3 -16 -4 -20 -3 -22 -4 -24 -3 -25 -1 -25 0 -24 1 -22 2 -19 3 -16 2 -12 2 -8 1 -4 -1 0 -4 3 -6 6 -9 9 -11 11 -14 12 -16 0 0 11 -20 11 -19 10 -19 8 -17 7 -15 6 -12 5 -8 4 -5 4 0 3 4 3 8 3 11 3 14 3 16 5 18 4 18 4 18 4 18 3 16 2 14 1 12 0 9 -2 6 -4 2 -6 0 -7 -3 0 0 0 0 0 0 0 0 0 0 ],1775324309.7741928
